2026-04-08 08:37:29,684 | INFO | Rewiring complete | nodes=37 | edges 84->92 (+8) | density 0.1261->0.1381 | avg_degree 4.54->4.97
2026-04-08 09:27:38,895 | INFO | Rewiring complete | nodes=42 | edges 95->104 (+9) | density 0.1103->0.1208 | avg_degree 4.52->4.95
2026-04-08 09:27:47,749 | INFO | Rewiring complete | nodes=27 | edges 49->54 (+5) | density 0.1396->0.1538 | avg_degree 3.63->4.00
2026-04-08 09:28:25,604 | INFO | Rewiring complete | nodes=48 | edges 96->105 (+9) | density 0.0851->0.0931 | avg_degree 4.00->4.38
2026-04-08 09:28:34,723 | INFO | Rewiring complete | nodes=31 | edges 66->72 (+6) | density 0.1419->0.1548 | avg_degree 4.26->4.65
2026-04-08 09:29:06,622 | INFO | Rewiring complete | nodes=30 | edges 60->66 (+6) | density 0.1379->0.1517 | avg_degree 4.00->4.40
2026-04-08 09:29:19,472 | INFO | Rewiring complete | nodes=46 | edges 100->110 (+10) | density 0.0966->0.1063 | avg_degree 4.35->4.78
2026-04-08 09:29:54,510 | INFO | Rewiring complete | nodes=47 | edges 92->101 (+9) | density 0.0851->0.0934 | avg_degree 3.91->4.30
2026-04-08 09:30:06,066 | INFO | Rewiring complete | nodes=50 | edges 86->94 (+8) | density 0.0702->0.0767 | avg_degree 3.44->3.76
2026-04-08 09:30:40,414 | INFO | Rewiring complete | nodes=40 | edges 77->84 (+7) | density 0.0987->0.1077 | avg_degree 3.85->4.20
2026-04-08 09:30:51,412 | INFO | Rewiring complete | nodes=55 | edges 77->84 (+7) | density 0.0519->0.0566 | avg_degree 2.80->3.05
2026-04-08 09:31:28,987 | INFO | Rewiring complete | nodes=62 | edges 108->118 (+10) | density 0.0571->0.0624 | avg_degree 3.48->3.81
2026-04-08 09:31:39,598 | INFO | Rewiring complete | nodes=34 | edges 72->79 (+7) | density 0.1283->0.1408 | avg_degree 4.24->4.65
2026-04-08 09:32:09,625 | INFO | Rewiring complete | nodes=29 | edges 53->58 (+5) | density 0.1305->0.1429 | avg_degree 3.66->4.00
2026-04-08 09:32:17,277 | INFO | Rewiring complete | nodes=25 | edges 45->50 (+5) | density 0.1500->0.1667 | avg_degree 3.60->4.00
2026-04-08 09:32:55,816 | INFO | Rewiring complete | nodes=56 | edges 100->110 (+10) | density 0.0649->0.0714 | avg_degree 3.57->3.93
2026-04-08 09:33:09,568 | INFO | Rewiring complete | nodes=57 | edges 105->115 (+10) | density 0.0658->0.0721 | avg_degree 3.68->4.04
2026-04-08 09:33:40,072 | INFO | Rewiring complete | nodes=27 | edges 61->67 (+6) | density 0.1738->0.1909 | avg_degree 4.52->4.96
2026-04-08 09:33:46,761 | INFO | Rewiring complete | nodes=22 | edges 43->48 (+5) | density 0.1861->0.2078 | avg_degree 3.91->4.36
2026-04-08 09:34:16,900 | INFO | Rewiring complete | nodes=24 | edges 43->48 (+5) | density 0.1558->0.1739 | avg_degree 3.58->4.00
2026-04-08 09:34:24,122 | INFO | Rewiring complete | nodes=23 | edges 50->55 (+5) | density 0.1976->0.2174 | avg_degree 4.35->4.78
2026-04-08 09:35:01,357 | INFO | Rewiring complete | nodes=57 | edges 101->111 (+10) | density 0.0633->0.0695 | avg_degree 3.54->3.89
2026-04-08 09:35:10,125 | INFO | Rewiring complete | nodes=24 | edges 50->55 (+5) | density 0.1812->0.1993 | avg_degree 4.17->4.58
2026-04-08 09:35:42,406 | INFO | Rewiring complete | nodes=24 | edges 50->55 (+5) | density 0.1812->0.1993 | avg_degree 4.17->4.58
2026-04-08 09:35:50,129 | INFO | Rewiring complete | nodes=23 | edges 47->52 (+5) | density 0.1858->0.2055 | avg_degree 4.09->4.52
2026-04-08 09:36:23,552 | INFO | Rewiring complete | nodes=25 | edges 55->60 (+5) | density 0.1833->0.2000 | avg_degree 4.40->4.80
2026-04-08 09:36:31,542 | INFO | Rewiring complete | nodes=23 | edges 51->56 (+5) | density 0.2016->0.2213 | avg_degree 4.43->4.87
2026-04-08 09:37:09,214 | INFO | Rewiring complete | nodes=48 | edges 104->114 (+10) | density 0.0922->0.1011 | avg_degree 4.33->4.75
2026-04-08 09:37:19,494 | INFO | Rewiring complete | nodes=27 | edges 47->52 (+5) | density 0.1339->0.1481 | avg_degree 3.48->3.85
2026-04-08 09:37:35,720 | INFO | Rewiring complete | nodes=15 | edges 34->39 (+5) | density 0.3238->0.3714 | avg_degree 4.53->5.20
2026-04-08 09:37:58,816 | INFO | Rewiring complete | nodes=44 | edges 97->106 (+9) | density 0.1025->0.1121 | avg_degree 4.41->4.82
2026-04-08 09:38:09,228 | INFO | Rewiring complete | nodes=29 | edges 64->70 (+6) | density 0.1576->0.1724 | avg_degree 4.41->4.83
2026-04-08 09:38:39,386 | INFO | Rewiring complete | nodes=21 | edges 41->46 (+5) | density 0.1952->0.2190 | avg_degree 3.90->4.38
2026-04-08 09:38:49,953 | INFO | Rewiring complete | nodes=34 | edges 63->69 (+6) | density 0.1123->0.1230 | avg_degree 3.71->4.06
2026-04-08 09:39:19,555 | INFO | Rewiring complete | nodes=30 | edges 57->62 (+5) | density 0.1310->0.1425 | avg_degree 3.80->4.13
2026-04-08 09:39:29,251 | INFO | Rewiring complete | nodes=40 | edges 79->86 (+7) | density 0.1013->0.1103 | avg_degree 3.95->4.30
2026-04-08 09:40:07,299 | INFO | Rewiring complete | nodes=54 | edges 105->115 (+10) | density 0.0734->0.0804 | avg_degree 3.89->4.26
2026-04-08 09:40:14,978 | INFO | Rewiring complete | nodes=18 | edges 35->40 (+5) | density 0.2288->0.2614 | avg_degree 3.89->4.44
2026-04-08 09:40:48,947 | INFO | Rewiring complete | nodes=36 | edges 74->81 (+7) | density 0.1175->0.1286 | avg_degree 4.11->4.50
2026-04-08 09:40:59,050 | INFO | Rewiring complete | nodes=37 | edges 81->89 (+8) | density 0.1216->0.1336 | avg_degree 4.38->4.81
2026-04-08 09:41:33,575 | INFO | Rewiring complete | nodes=34 | edges 76->83 (+7) | density 0.1355->0.1480 | avg_degree 4.47->4.88
2026-04-08 09:41:40,913 | INFO | Rewiring complete | nodes=23 | edges 50->55 (+5) | density 0.1976->0.2174 | avg_degree 4.35->4.78
2026-04-08 09:42:15,827 | INFO | Rewiring complete | nodes=32 | edges 68->74 (+6) | density 0.1371->0.1492 | avg_degree 4.25->4.62
2026-04-08 09:42:26,978 | INFO | Rewiring complete | nodes=33 | edges 76->83 (+7) | density 0.1439->0.1572 | avg_degree 4.61->5.03
2026-04-08 09:42:57,605 | INFO | Rewiring complete | nodes=29 | edges 65->71 (+6) | density 0.1601->0.1749 | avg_degree 4.48->4.90
2026-04-08 09:43:07,678 | INFO | Rewiring complete | nodes=39 | edges 71->78 (+7) | density 0.0958->0.1053 | avg_degree 3.64->4.00
2026-04-08 09:43:39,904 | INFO | Rewiring complete | nodes=34 | edges 70->77 (+7) | density 0.1248->0.1373 | avg_degree 4.12->4.53
2026-04-08 09:43:48,851 | INFO | Rewiring complete | nodes=36 | edges 71->78 (+7) | density 0.1127->0.1238 | avg_degree 3.94->4.33
2026-04-08 09:44:18,375 | INFO | Rewiring complete | nodes=21 | edges 35->40 (+5) | density 0.1667->0.1905 | avg_degree 3.33->3.81
2026-04-08 09:44:23,733 | INFO | Rewiring complete | nodes=6 | edges 11->15 (+4) | density 0.7333->1.0000 | avg_degree 3.67->5.00
2026-04-08 09:44:53,998 | INFO | Rewiring complete | nodes=22 | edges 50->55 (+5) | density 0.2165->0.2381 | avg_degree 4.55->5.00
2026-04-08 09:45:00,728 | INFO | Rewiring complete | nodes=18 | edges 40->45 (+5) | density 0.2614->0.2941 | avg_degree 4.44->5.00
2026-04-08 09:45:08,179 | INFO | Rewiring complete | nodes=18 | edges 41->46 (+5) | density 0.2680->0.3007 | avg_degree 4.56->5.11
2026-04-08 09:45:38,112 | INFO | Rewiring complete | nodes=34 | edges 64->70 (+6) | density 0.1141->0.1248 | avg_degree 3.76->4.12
2026-04-08 09:45:47,693 | INFO | Rewiring complete | nodes=32 | edges 61->67 (+6) | density 0.1230->0.1351 | avg_degree 3.81->4.19
2026-04-08 09:46:21,904 | INFO | Rewiring complete | nodes=33 | edges 62->68 (+6) | density 0.1174->0.1288 | avg_degree 3.76->4.12
2026-04-08 09:46:30,262 | INFO | Rewiring complete | nodes=28 | edges 62->68 (+6) | density 0.1640->0.1799 | avg_degree 4.43->4.86
2026-04-08 09:47:06,063 | INFO | Rewiring complete | nodes=40 | edges 88->96 (+8) | density 0.1128->0.1231 | avg_degree 4.40->4.80
2026-04-08 09:47:17,937 | INFO | Rewiring complete | nodes=42 | edges 76->83 (+7) | density 0.0883->0.0964 | avg_degree 3.62->3.95
2026-04-08 09:47:48,753 | INFO | Rewiring complete | nodes=39 | edges 58->63 (+5) | density 0.0783->0.0850 | avg_degree 2.97->3.23
2026-04-08 09:47:56,786 | INFO | Rewiring complete | nodes=28 | edges 48->53 (+5) | density 0.1270->0.1402 | avg_degree 3.43->3.79
2026-04-08 09:48:27,431 | INFO | Rewiring complete | nodes=29 | edges 52->57 (+5) | density 0.1281->0.1404 | avg_degree 3.59->3.93
2026-04-08 09:48:36,193 | INFO | Rewiring complete | nodes=30 | edges 67->73 (+6) | density 0.1540->0.1678 | avg_degree 4.47->4.87
2026-04-08 09:49:06,919 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-08 09:49:14,773 | INFO | Rewiring complete | nodes=32 | edges 60->66 (+6) | density 0.1210->0.1331 | avg_degree 3.75->4.12
2026-04-08 09:49:43,660 | INFO | Rewiring complete | nodes=35 | edges 66->72 (+6) | density 0.1109->0.1210 | avg_degree 3.77->4.11
2026-04-08 09:49:50,888 | INFO | Rewiring complete | nodes=24 | edges 40->45 (+5) | density 0.1449->0.1630 | avg_degree 3.33->3.75
2026-04-08 09:49:58,145 | INFO | Rewiring complete | nodes=17 | edges 30->35 (+5) | density 0.2206->0.2574 | avg_degree 3.53->4.12
2026-04-08 09:50:15,652 | INFO | Rewiring complete | nodes=18 | edges 33->38 (+5) | density 0.2157->0.2484 | avg_degree 3.67->4.22
2026-04-08 09:50:31,711 | INFO | Rewiring complete | nodes=16 | edges 29->34 (+5) | density 0.2417->0.2833 | avg_degree 3.62->4.25
2026-04-08 09:50:38,191 | INFO | Rewiring complete | nodes=19 | edges 36->41 (+5) | density 0.2105->0.2398 | avg_degree 3.79->4.32
2026-04-08 09:50:44,616 | INFO | Rewiring complete | nodes=19 | edges 35->40 (+5) | density 0.2047->0.2339 | avg_degree 3.68->4.21
2026-04-08 09:51:12,202 | INFO | Rewiring complete | nodes=21 | edges 42->47 (+5) | density 0.2000->0.2238 | avg_degree 4.00->4.48
2026-04-08 09:51:19,701 | INFO | Rewiring complete | nodes=23 | edges 52->57 (+5) | density 0.2055->0.2253 | avg_degree 4.52->4.96
2026-04-08 09:51:45,078 | INFO | Rewiring complete | nodes=25 | edges 51->56 (+5) | density 0.1700->0.1867 | avg_degree 4.08->4.48
2026-04-08 09:51:59,083 | INFO | Rewiring complete | nodes=27 | edges 60->66 (+6) | density 0.1709->0.1880 | avg_degree 4.44->4.89
2026-04-08 09:52:06,254 | INFO | Rewiring complete | nodes=24 | edges 48->53 (+5) | density 0.1739->0.1920 | avg_degree 4.00->4.42
2026-04-08 09:52:38,243 | INFO | Rewiring complete | nodes=24 | edges 49->54 (+5) | density 0.1775->0.1957 | avg_degree 4.08->4.50
2026-04-08 09:52:47,119 | INFO | Rewiring complete | nodes=32 | edges 61->67 (+6) | density 0.1230->0.1351 | avg_degree 3.81->4.19
2026-04-08 09:53:20,800 | INFO | Rewiring complete | nodes=31 | edges 59->64 (+5) | density 0.1269->0.1376 | avg_degree 3.81->4.13
2026-04-08 09:53:30,013 | INFO | Rewiring complete | nodes=33 | edges 71->78 (+7) | density 0.1345->0.1477 | avg_degree 4.30->4.73
2026-04-08 09:54:04,537 | INFO | Rewiring complete | nodes=34 | edges 73->80 (+7) | density 0.1301->0.1426 | avg_degree 4.29->4.71
2026-04-08 09:54:12,679 | INFO | Rewiring complete | nodes=32 | edges 60->66 (+6) | density 0.1210->0.1331 | avg_degree 3.75->4.12
2026-04-08 09:54:45,354 | INFO | Rewiring complete | nodes=32 | edges 70->77 (+7) | density 0.1411->0.1552 | avg_degree 4.38->4.81
2026-04-08 09:54:56,333 | INFO | Rewiring complete | nodes=44 | edges 78->85 (+7) | density 0.0825->0.0899 | avg_degree 3.55->3.86
2026-04-08 09:55:30,366 | INFO | Rewiring complete | nodes=40 | edges 84->92 (+8) | density 0.1077->0.1179 | avg_degree 4.20->4.60
2026-04-08 09:55:39,663 | INFO | Rewiring complete | nodes=40 | edges 73->80 (+7) | density 0.0936->0.1026 | avg_degree 3.65->4.00
2026-04-08 09:56:04,989 | INFO | Rewiring complete | nodes=38 | edges 61->67 (+6) | density 0.0868->0.0953 | avg_degree 3.21->3.53
2026-04-08 09:56:18,120 | INFO | Rewiring complete | nodes=30 | edges 56->61 (+5) | density 0.1287->0.1402 | avg_degree 3.73->4.07
2026-04-08 09:56:27,093 | INFO | Rewiring complete | nodes=38 | edges 70->77 (+7) | density 0.0996->0.1095 | avg_degree 3.68->4.05
2026-04-08 09:57:03,130 | INFO | Rewiring complete | nodes=44 | edges 85->93 (+8) | density 0.0899->0.0983 | avg_degree 3.86->4.23
2026-04-08 09:57:33,608 | INFO | Rewiring complete | nodes=60 | edges 107->117 (+10) | density 0.0605->0.0661 | avg_degree 3.57->3.90
2026-04-08 09:57:47,000 | INFO | Rewiring complete | nodes=28 | edges 51->56 (+5) | density 0.1349->0.1481 | avg_degree 3.64->4.00
2026-04-08 09:57:54,296 | INFO | Rewiring complete | nodes=16 | edges 32->37 (+5) | density 0.2667->0.3083 | avg_degree 4.00->4.62
2026-04-08 09:58:30,805 | INFO | Rewiring complete | nodes=50 | edges 86->94 (+8) | density 0.0702->0.0767 | avg_degree 3.44->3.76
2026-04-08 09:58:42,373 | INFO | Rewiring complete | nodes=52 | edges 87->95 (+8) | density 0.0656->0.0716 | avg_degree 3.35->3.65
2026-04-08 09:59:16,349 | INFO | Rewiring complete | nodes=48 | edges 78->85 (+7) | density 0.0691->0.0754 | avg_degree 3.25->3.54
2026-04-08 09:59:26,840 | INFO | Rewiring complete | nodes=50 | edges 84->92 (+8) | density 0.0686->0.0751 | avg_degree 3.36->3.68
2026-04-08 10:00:01,788 | INFO | Rewiring complete | nodes=42 | edges 82->90 (+8) | density 0.0952->0.1045 | avg_degree 3.90->4.29
2026-04-08 10:00:12,589 | INFO | Rewiring complete | nodes=43 | edges 83->91 (+8) | density 0.0919->0.1008 | avg_degree 3.86->4.23
2026-04-08 10:00:47,112 | INFO | Rewiring complete | nodes=41 | edges 79->86 (+7) | density 0.0963->0.1049 | avg_degree 3.85->4.20
2026-04-08 10:00:57,675 | INFO | Rewiring complete | nodes=39 | edges 80->88 (+8) | density 0.1080->0.1188 | avg_degree 4.10->4.51
2026-04-08 10:01:33,327 | INFO | Rewiring complete | nodes=38 | edges 74->81 (+7) | density 0.1053->0.1152 | avg_degree 3.89->4.26
2026-04-08 10:02:11,544 | INFO | Rewiring complete | nodes=62 | edges 104->114 (+10) | density 0.0550->0.0603 | avg_degree 3.35->3.68
2026-04-08 10:02:25,804 | INFO | Rewiring complete | nodes=60 | edges 100->110 (+10) | density 0.0565->0.0621 | avg_degree 3.33->3.67
2026-04-08 10:03:01,988 | INFO | Rewiring complete | nodes=96 | edges 109->119 (+10) | density 0.0239->0.0261 | avg_degree 2.27->2.48
2026-04-08 10:03:28,143 | INFO | Rewiring complete | nodes=54 | edges 99->108 (+9) | density 0.0692->0.0755 | avg_degree 3.67->4.00
2026-04-08 10:03:52,812 | INFO | Rewiring complete | nodes=124 | edges 139->152 (+13) | density 0.0182->0.0199 | avg_degree 2.24->2.45
2026-04-08 10:04:37,160 | INFO | Rewiring complete | nodes=126 | edges 141->155 (+14) | density 0.0179->0.0197 | avg_degree 2.24->2.46
2026-04-08 10:05:21,377 | INFO | Rewiring complete | nodes=122 | edges 149->163 (+14) | density 0.0202->0.0221 | avg_degree 2.44->2.67
2026-04-08 10:05:29,106 | INFO | Rewiring complete | nodes=24 | edges 51->56 (+5) | density 0.1848->0.2029 | avg_degree 4.25->4.67
2026-04-08 10:06:02,802 | INFO | Rewiring complete | nodes=41 | edges 74->81 (+7) | density 0.0902->0.0988 | avg_degree 3.61->3.95
2026-04-08 10:06:16,724 | INFO | Rewiring complete | nodes=49 | edges 93->102 (+9) | density 0.0791->0.0867 | avg_degree 3.80->4.16
2026-04-08 10:06:51,104 | INFO | Rewiring complete | nodes=44 | edges 89->97 (+8) | density 0.0941->0.1025 | avg_degree 4.05->4.41
2026-04-08 10:07:02,978 | INFO | Rewiring complete | nodes=42 | edges 84->92 (+8) | density 0.0976->0.1069 | avg_degree 4.00->4.38
2026-04-08 10:07:34,596 | INFO | Rewiring complete | nodes=41 | edges 83->91 (+8) | density 0.1012->0.1110 | avg_degree 4.05->4.44
2026-04-08 10:07:45,728 | INFO | Rewiring complete | nodes=42 | edges 82->90 (+8) | density 0.0952->0.1045 | avg_degree 3.90->4.29
2026-04-08 10:08:20,541 | INFO | Rewiring complete | nodes=46 | edges 93->102 (+9) | density 0.0899->0.0986 | avg_degree 4.04->4.43
2026-04-08 10:08:59,966 | INFO | Rewiring complete | nodes=55 | edges 98->107 (+9) | density 0.0660->0.0721 | avg_degree 3.56->3.89
2026-04-08 10:09:13,203 | INFO | Rewiring complete | nodes=50 | edges 92->101 (+9) | density 0.0751->0.0824 | avg_degree 3.68->4.04
2026-04-08 10:09:47,476 | INFO | Rewiring complete | nodes=42 | edges 82->90 (+8) | density 0.0952->0.1045 | avg_degree 3.90->4.29
2026-04-08 10:10:00,224 | INFO | Rewiring complete | nodes=48 | edges 94->103 (+9) | density 0.0833->0.0913 | avg_degree 3.92->4.29
2026-04-08 10:10:36,137 | INFO | Rewiring complete | nodes=51 | edges 99->108 (+9) | density 0.0776->0.0847 | avg_degree 3.88->4.24
2026-04-08 10:10:43,870 | INFO | Rewiring complete | nodes=24 | edges 50->55 (+5) | density 0.1812->0.1993 | avg_degree 4.17->4.58
2026-04-08 10:11:20,934 | INFO | Rewiring complete | nodes=51 | edges 89->97 (+8) | density 0.0698->0.0761 | avg_degree 3.49->3.80
2026-04-08 10:11:42,989 | INFO | Rewiring complete | nodes=52 | edges 96->105 (+9) | density 0.0724->0.0792 | avg_degree 3.69->4.04
2026-04-08 10:12:01,347 | INFO | Rewiring complete | nodes=22 | edges 38->43 (+5) | density 0.1645->0.1861 | avg_degree 3.45->3.91
2026-04-08 10:12:16,702 | INFO | Rewiring complete | nodes=44 | edges 92->101 (+9) | density 0.0973->0.1068 | avg_degree 4.18->4.59
2026-04-08 10:12:51,560 | INFO | Rewiring complete | nodes=44 | edges 90->99 (+9) | density 0.0951->0.1047 | avg_degree 4.09->4.50
2026-04-08 10:13:00,055 | INFO | Rewiring complete | nodes=31 | edges 64->70 (+6) | density 0.1376->0.1505 | avg_degree 4.13->4.52
2026-04-08 10:13:33,603 | INFO | Rewiring complete | nodes=27 | edges 53->58 (+5) | density 0.1510->0.1652 | avg_degree 3.93->4.30
2026-04-08 10:13:42,871 | INFO | Rewiring complete | nodes=25 | edges 45->50 (+5) | density 0.1500->0.1667 | avg_degree 3.60->4.00
2026-04-08 10:14:14,159 | INFO | Rewiring complete | nodes=38 | edges 53->58 (+5) | density 0.0754->0.0825 | avg_degree 2.79->3.05
2026-04-08 10:14:21,453 | INFO | Rewiring complete | nodes=21 | edges 42->47 (+5) | density 0.2000->0.2238 | avg_degree 4.00->4.48
2026-04-08 10:14:51,918 | INFO | Rewiring complete | nodes=29 | edges 57->62 (+5) | density 0.1404->0.1527 | avg_degree 3.93->4.28
2026-04-08 10:14:58,958 | INFO | Rewiring complete | nodes=20 | edges 37->42 (+5) | density 0.1947->0.2211 | avg_degree 3.70->4.20
2026-04-08 10:15:30,308 | INFO | Rewiring complete | nodes=21 | edges 37->42 (+5) | density 0.1762->0.2000 | avg_degree 3.52->4.00
2026-04-08 10:15:42,356 | INFO | Rewiring complete | nodes=50 | edges 98->107 (+9) | density 0.0800->0.0873 | avg_degree 3.92->4.28
2026-04-08 10:16:09,031 | INFO | Rewiring complete | nodes=46 | edges 96->105 (+9) | density 0.0928->0.1014 | avg_degree 4.17->4.57
2026-04-08 10:16:22,028 | INFO | Rewiring complete | nodes=49 | edges 94->103 (+9) | density 0.0799->0.0876 | avg_degree 3.84->4.20
2026-04-08 10:16:53,229 | INFO | Rewiring complete | nodes=27 | edges 49->54 (+5) | density 0.1396->0.1538 | avg_degree 3.63->4.00
2026-04-08 10:16:58,977 | INFO | Rewiring complete | nodes=12 | edges 22->27 (+5) | density 0.3333->0.4091 | avg_degree 3.67->4.50
2026-04-08 10:17:04,973 | INFO | Rewiring complete | nodes=14 | edges 26->31 (+5) | density 0.2857->0.3407 | avg_degree 3.71->4.43
2026-04-08 10:17:34,944 | INFO | Rewiring complete | nodes=23 | edges 48->53 (+5) | density 0.1897->0.2095 | avg_degree 4.17->4.61
2026-04-08 10:17:42,367 | INFO | Rewiring complete | nodes=24 | edges 51->56 (+5) | density 0.1848->0.2029 | avg_degree 4.25->4.67
2026-04-08 10:18:15,090 | INFO | Rewiring complete | nodes=33 | edges 61->67 (+6) | density 0.1155->0.1269 | avg_degree 3.70->4.06
2026-04-08 10:18:23,918 | INFO | Rewiring complete | nodes=27 | edges 51->56 (+5) | density 0.1453->0.1595 | avg_degree 3.78->4.15
2026-04-08 10:18:56,407 | INFO | Rewiring complete | nodes=25 | edges 51->56 (+5) | density 0.1700->0.1867 | avg_degree 4.08->4.48
2026-04-08 10:19:04,735 | INFO | Rewiring complete | nodes=28 | edges 52->57 (+5) | density 0.1376->0.1508 | avg_degree 3.71->4.07
2026-04-08 10:19:37,223 | INFO | Rewiring complete | nodes=28 | edges 54->59 (+5) | density 0.1429->0.1561 | avg_degree 3.86->4.21
2026-04-08 10:19:42,953 | INFO | Rewiring complete | nodes=12 | edges 22->27 (+5) | density 0.3333->0.4091 | avg_degree 3.67->4.50
2026-04-08 10:20:13,322 | INFO | Rewiring complete | nodes=26 | edges 49->54 (+5) | density 0.1508->0.1662 | avg_degree 3.77->4.15
2026-04-08 10:20:21,125 | INFO | Rewiring complete | nodes=28 | edges 49->54 (+5) | density 0.1296->0.1429 | avg_degree 3.50->3.86
2026-04-08 10:20:35,510 | INFO | Rewiring complete | nodes=28 | edges 54->59 (+5) | density 0.1429->0.1561 | avg_degree 3.86->4.21
2026-04-08 10:20:57,300 | INFO | Rewiring complete | nodes=26 | edges 49->54 (+5) | density 0.1508->0.1662 | avg_degree 3.77->4.15
2026-04-08 10:21:04,604 | INFO | Rewiring complete | nodes=24 | edges 45->50 (+5) | density 0.1630->0.1812 | avg_degree 3.75->4.17
2026-04-08 10:21:34,672 | INFO | Rewiring complete | nodes=23 | edges 39->44 (+5) | density 0.1542->0.1739 | avg_degree 3.39->3.83
2026-04-08 10:21:43,399 | INFO | Rewiring complete | nodes=27 | edges 58->63 (+5) | density 0.1652->0.1795 | avg_degree 4.30->4.67
2026-04-08 10:22:16,766 | INFO | Rewiring complete | nodes=39 | edges 67->73 (+6) | density 0.0904->0.0985 | avg_degree 3.44->3.74
2026-04-08 10:22:29,455 | INFO | Rewiring complete | nodes=42 | edges 87->95 (+8) | density 0.1010->0.1103 | avg_degree 4.14->4.52
2026-04-08 10:23:02,948 | INFO | Rewiring complete | nodes=42 | edges 85->93 (+8) | density 0.0987->0.1080 | avg_degree 4.05->4.43
2026-04-08 10:23:36,327 | INFO | Rewiring complete | nodes=64 | edges 118->129 (+11) | density 0.0585->0.0640 | avg_degree 3.69->4.03
2026-04-08 10:23:49,061 | INFO | Rewiring complete | nodes=38 | edges 71->78 (+7) | density 0.1010->0.1110 | avg_degree 3.74->4.11
2026-04-08 10:23:56,849 | INFO | Rewiring complete | nodes=22 | edges 42->47 (+5) | density 0.1818->0.2035 | avg_degree 3.82->4.27
2026-04-08 10:24:23,528 | INFO | Rewiring complete | nodes=9 | edges 8->13 (+5) | density 0.2222->0.3611 | avg_degree 1.78->2.89
2026-04-08 10:24:32,033 | INFO | Rewiring complete | nodes=26 | edges 51->56 (+5) | density 0.1569->0.1723 | avg_degree 3.92->4.31
2026-04-08 10:25:01,954 | INFO | Rewiring complete | nodes=19 | edges 42->47 (+5) | density 0.2456->0.2749 | avg_degree 4.42->4.95
2026-04-08 10:25:40,064 | INFO | Rewiring complete | nodes=66 | edges 112->123 (+11) | density 0.0522->0.0573 | avg_degree 3.39->3.73
2026-04-08 10:25:48,691 | INFO | Rewiring complete | nodes=27 | edges 56->61 (+5) | density 0.1595->0.1738 | avg_degree 4.15->4.52
2026-04-08 10:26:22,303 | INFO | Rewiring complete | nodes=34 | edges 62->68 (+6) | density 0.1105->0.1212 | avg_degree 3.65->4.00
2026-04-08 10:26:30,991 | INFO | Rewiring complete | nodes=28 | edges 56->61 (+5) | density 0.1481->0.1614 | avg_degree 4.00->4.36
2026-04-08 10:27:03,054 | INFO | Rewiring complete | nodes=26 | edges 46->51 (+5) | density 0.1415->0.1569 | avg_degree 3.54->3.92
2026-04-08 10:27:11,147 | INFO | Rewiring complete | nodes=26 | edges 54->59 (+5) | density 0.1662->0.1815 | avg_degree 4.15->4.54
2026-04-08 10:27:45,513 | INFO | Rewiring complete | nodes=28 | edges 59->64 (+5) | density 0.1561->0.1693 | avg_degree 4.21->4.57
2026-04-08 10:27:52,897 | INFO | Rewiring complete | nodes=19 | edges 41->46 (+5) | density 0.2398->0.2690 | avg_degree 4.32->4.84
2026-04-08 10:28:25,045 | INFO | Rewiring complete | nodes=20 | edges 46->51 (+5) | density 0.2421->0.2684 | avg_degree 4.60->5.10
2026-04-08 10:28:33,386 | INFO | Rewiring complete | nodes=20 | edges 49->54 (+5) | density 0.2579->0.2842 | avg_degree 4.90->5.40
2026-04-08 10:29:05,923 | INFO | Rewiring complete | nodes=42 | edges 75->82 (+7) | density 0.0871->0.0952 | avg_degree 3.57->3.90
2026-04-08 10:29:29,401 | INFO | Rewiring complete | nodes=42 | edges 76->83 (+7) | density 0.0883->0.0964 | avg_degree 3.62->3.95
2026-04-08 10:29:45,204 | INFO | Rewiring complete | nodes=15 | edges 25->30 (+5) | density 0.2381->0.2857 | avg_degree 3.33->4.00
2026-04-08 10:29:51,062 | INFO | Rewiring complete | nodes=11 | edges 19->24 (+5) | density 0.3455->0.4364 | avg_degree 3.45->4.36
2026-04-08 10:29:56,360 | INFO | Rewiring complete | nodes=10 | edges 17->22 (+5) | density 0.3778->0.4889 | avg_degree 3.40->4.40
2026-04-08 10:30:24,918 | INFO | Rewiring complete | nodes=12 | edges 24->29 (+5) | density 0.3636->0.4394 | avg_degree 4.00->4.83
2026-04-08 10:30:32,070 | INFO | Rewiring complete | nodes=30 | edges 52->57 (+5) | density 0.1195->0.1310 | avg_degree 3.47->3.80
2026-04-08 10:31:03,218 | INFO | Rewiring complete | nodes=15 | edges 26->31 (+5) | density 0.2476->0.2952 | avg_degree 3.47->4.13
2026-04-08 10:31:08,658 | INFO | Rewiring complete | nodes=10 | edges 20->25 (+5) | density 0.4444->0.5556 | avg_degree 4.00->5.00
2026-04-08 10:31:15,428 | INFO | Rewiring complete | nodes=18 | edges 34->39 (+5) | density 0.2222->0.2549 | avg_degree 3.78->4.33
2026-04-08 10:31:43,619 | INFO | Rewiring complete | nodes=22 | edges 40->45 (+5) | density 0.1732->0.1948 | avg_degree 3.64->4.09
2026-04-08 10:31:50,136 | INFO | Rewiring complete | nodes=12 | edges 22->27 (+5) | density 0.3333->0.4091 | avg_degree 3.67->4.50
